,"master, legacy lp solver","{0} smt.arith.solver=2",,,,,,
"QF_NIA_small\aproveSMT4004559194265078508.smt2",0,0.0443721719457014,0.047,0.191,1,0,0,
"QF_NIA_small\aproveSMT4005477226838207398.smt2",0,0.112958963282937,0.125,0.248,1,0,0,
"QF_NIA_small\aproveSMT4015411381612320072.smt2",0,1.66744835581788,1.891,2.102,1,0,0,
"QF_NIA_small\aproveSMT405002793410787217.smt2",0,0.0557094162760971,0.063,0.173,1,0,0,
"QF_NIA_small\aproveSMT4068876412031045354.smt2",0,0.140349935594676,0.156,0.277,1,0,0,
"QF_NIA_small\aproveSMT4159349101604568985.smt2",0,0.623014612452351,0.703,0.893,0,1,0,
"QF_NIA_small\aproveSMT4163246385735196737.smt2",0,0.116741071428571,0.125,0.419,1,0,0,
"QF_NIA_small\aproveSMT4177797293206130085.smt2",0,2.05424628450106,2.313,2.563,0,1,0,
"QF_NIA_small\aproveSMT4293993713008672806.smt2",0,11.0132355988396,12.703,13.316,1,0,0,
"QF_NIA_small\aproveSMT4380061691498964684.smt2",0,4.12177905701754,3.594,3.83,1,0,0,
"QF_NIA_small\aproveSMT4408268044216253595.smt2",0,0.572711344721857,0.625,0.796,1,0,0,
"QF_NIA_small\aproveSMT4439607947222714793.smt2",0,0.0430098684210526,0.047,0.127,1,0,0,
"QF_NIA_small\aproveSMT4504963179470263546.smt2",0,0.587112707678491,0.625,0.796,0,1,0,
"QF_NIA_small\aproveSMT4525776783561378911.smt2",0,0.0726066192803199,0.078,0.164,1,0,0,
"QF_NIA_small\aproveSMT4553505495713257009.smt2",0,0.0568725532840366,0.063,0.228,1,0,0,
"QF_NIA_small\aproveSMT4589478066325636629.smt2",0,0.386919114423499,0.422,0.656,1,0,0,
"QF_NIA_small\aproveSMT4606013414596055049.smt2",0,0.131981830417228,0.141,0.264,1,0,0,
"QF_NIA_small\aproveSMT4610599926347927445.smt2",0,0.0565772392903505,0.063,0.194,1,0,0,
"QF_NIA_small\aproveSMT4626738710431749334.smt2",0,0.128018929503916,0.141,0.438,0,1,0,
"QF_NIA_small\aproveSMT4726660327701427.smt2",0,0.0620845204178537,0.063,0.153,1,0,0,
"QF_NIA_small\aproveSMT4764278413219307912.smt2",0,0.041341694772344,0.047,0.258,1,0,0,
"QF_NIA_small\aproveSMT4776473963623431246.smt2",0,18.6127745544965,21.469,22.396,0,1,0,
"QF_NIA_small\aproveSMT4786517774271864296.smt2",0,5.89634413309983,6.438,6.755,0,1,0,
"QF_NIA_small\aproveSMT4790304217385820014.smt2",0,0.545311010486178,0.547,0.738,1,0,0,
"QF_NIA_small\aproveSMT4812740542900327077.smt2",0,0.0713078097731239,0.078,0.204,1,0,0,
"QF_NIA_small\aproveSMT4817399800518468578.smt2",0,0.416658100328948,0.484,0.717,1,0,0,
"QF_NIA_small\aproveSMT4830702979511545177.smt2",0,0.0964233038348082,0.109,0.244,1,0,0,
"QF_NIA_small\aproveSMT4843513687534854491.smt2",0,0.646667451719265,0.656,0.869,1,0,0,
"QF_NIA_small\aproveSMT4894552965501289252.smt2",0,0.0951403326403327,0.109,0.267,1,0,0,
"QF_NIA_small\aproveSMT4940364873027923219.smt2",0,0.0564794816414687,0.063,0.176,1,0,0,
"QF_NIA_small\aproveSMT5038173880269306850.smt2",0,0.149382010801828,0.172,0.369,1,0,0,
"QF_NIA_small\aproveSMT5046440760903487310.smt2",0,0.0728331105169341,0.078,0.191,1,0,0,
"QF_NIA_small\aproveSMT5056627952338669338.smt2",0,0.606419683257919,0.641,0.831,1,0,0,
"QF_NIA_small\aproveSMT5205173846890464046.smt2",0,0.0421049806784027,0.047,0.179,1,0,0,
"QF_NIA_small\aproveSMT5210438168892578988.smt2",0,0.207671537484117,0.234,0.43,1,0,0,
"QF_NIA_small\aproveSMT5219933089216354552.smt2",0,0.236765019173413,0.266,0.442,1,0,0,
"QF_NIA_small\aproveSMT522772885303483707.smt2",0,2.33482142857143,2.5,2.839,0,1,0,
"QF_NIA_small\aproveSMT5236930360453082734.smt2",0,0.0286355672360929,0.031,0.186,1,0,0,
"QF_NIA_small\aproveSMT525791599825112152.smt2",0,0.329742324561404,0.359,0.479,0,1,0,
"QF_NIA_small\aproveSMT5335778151184305698.smt2",0,1.37847689546882,1.469,1.666,1,0,0,
"QF_NIA_small\aproveSMT5348320449423401087.smt2",0,0.0429910127137221,0.047,0.191,1,0,0,
"QF_NIA_small\aproveSMT5476436532372645500.smt2",0,0.241813533507398,0.266,0.488,1,0,0,
"QF_NIA_small\aproveSMT5493191018463992513.smt2",0,7.18530938987451,7.938,8.292,0,1,0,
"QF_NIA_small\aproveSMT5521985939949569030.smt2",0,4.08413355408389,4.422,4.616,1,0,0,
"QF_NIA_small\aproveSMT5541044923638316164.smt2",0,0.0467409437559581,0.047,0.188,1,0,0,
"QF_NIA_small\aproveSMT5555859573725551605.smt2",0,0.830297459893048,0.891,1.072,1,0,0,
"QF_NIA_small\aproveSMT5598217329789101375.smt2",0,0.599508733624454,0.656,0.828,1,0,0,
"QF_NIA_small\aproveSMT5606410117877393489.smt2",0,0.177810516772439,0.188,0.368,1,0,0,
"QF_NIA_small\aproveSMT5625725354797588883.smt2",0,0.363039299444682,0.406,0.582,1,0,0,
"QF_NIA_small\aproveSMT5697460246608014240.smt2",0,0.0820263488080301,0.094,0.224,1,0,0,
"QF_NIA_small\aproveSMT5775190440758349853.smt2",0,0.0375718390804598,0.047,0.218,1,0,0,
"QF_NIA_small\aproveSMT578728211229400351.smt2",0,855.308692341166,939.531,977.264,0,0,1,
"QF_NIA_small\aproveSMT5829491630698138486.smt2",0,0.0942908653846153,0.094,0.307,1,0,0,
"QF_NIA_small\aproveSMT5858552346124402853.smt2",0,18.2058775197196,19.859,20.82,0,0,1,
"QF_NIA_small\aproveSMT5913022081957613825.smt2",0,23.3558977786919,27.141,28.298,0,1,0,
"QF_NIA_small\aproveSMT5989587704234446991.smt2",0,2.12105555555556,2.281,2.494,1,0,0,
"QF_NIA_small\aproveSMT5992389869070970435.smt2",0,9.70473602484472,11.203,11.746,0,1,0,
"QF_NIA_small\aproveSMT6007639960281434719.smt2",0,0.919205368555603,1.031,1.213,1,0,0,
"QF_NIA_small\aproveSMT6023062156836720896.smt2",0,17.6897058823529,18.688,19.434,1,0,0,
"QF_NIA_small\aproveSMT6030602863271290399.smt2",,855.273916598528,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT6033388866962201290.smt2",0,5.39557860262009,5.906,6.195,1,0,0,
"QF_NIA_small\aproveSMT6054561478528727566.smt2",0,0.149880158399333,0.172,0.297,0,1,0,
"QF_NIA_small\aproveSMT6071606564644554507.smt2",0,1.68709677419355,1.875,2.067,1,0,0,
"QF_NIA_small\aproveSMT6116422603960968616.smt2",0,5.84384084302327,5.766,6.047,1,0,0,
"QF_NIA_small\aproveSMT6155317075733447430.smt2",0,0.0777348394768133,0.094,0.255,1,0,0,
"QF_NIA_small\aproveSMT6201299735749963496.smt2",0,0.616239754098361,0.719,0.903,1,0,0,
"QF_NIA_small\aproveSMT6242888656932764676.smt2",0,0.0463871807000946,0.047,0.159,1,0,0,
"QF_NIA_small\aproveSMT6285895805497343865.smt2",0,2.32191088898341,2.609,2.781,0,1,0,
"QF_NIA_small\aproveSMT629665582926508878.smt2",0,0.845119412795794,0.922,1.092,1,0,0,
"QF_NIA_small\aproveSMT6301725928280158574.smt2",0,1.04264188069594,1.203,1.359,1,0,0,
"QF_NIA_small\aproveSMT6405258831427788557.smt2",0,0.357006334643949,0.391,0.587,1,0,0,
"QF_NIA_small\aproveSMT6456513912671766647.smt2",0,7.75783333333334,8.344,8.74,0,1,0,
"QF_NIA_small\aproveSMT6461796824751951221.smt2",0,3.49973233404711,3.906,4.154,0,1,0,
"QF_NIA_small\aproveSMT6500048596873196244.smt2",0,0.872590042372882,0.984,1.194,1,0,0,
"QF_NIA_small\aproveSMT6549179037310304786.smt2",0,0.108326429163215,0.125,0.252,1,0,0,
"QF_NIA_small\aproveSMT655469581631834278.smt2",0,0.0310422602089269,0.031,0.181,1,0,0,
"QF_NIA_small\aproveSMT6658278851923446624.smt2",0,0.124025084317032,0.141,0.277,1,0,0,
"QF_NIA_small\aproveSMT6674842082078899004.smt2",0,31.5879204892966,34.563,35.927,1,0,0,
"QF_NIA_small\aproveSMT6744625072979146355.smt2",0,1.16586856010568,1.266,1.456,1,0,0,
"QF_NIA_small\aproveSMT6753330551938377858.smt2",0,0.026760130986492,0.031,0.172,1,0,0,
"QF_NIA_small\aproveSMT6771738228131904044.smt2",0,14.764402055094,16.141,16.865,0,1,0,
"QF_NIA_small\aproveSMT6871796204961549893.smt2",0,0.0585535154500672,0.063,0.184,1,0,0,
"QF_NIA_small\aproveSMT691472806777450769.smt2",0,0.0291332442067736,0.031,0.153,1,0,0,
"QF_NIA_small\aproveSMT7048666801337573956.smt2",0,5.55355493998153,5.75,5.987,1,0,0,
"QF_NIA_small\aproveSMT7070426067875134896.smt2",0,26.940567826863,28.859,30.114,0,1,0,
"QF_NIA_small\aproveSMT7081278616493440418.smt2",0,0.0558760683760684,0.063,0.194,1,0,0,
"QF_NIA_small\aproveSMT7141115503836990123.smt2",0,0.0580852954242559,0.063,0.187,1,0,0,
"QF_NIA_small\aproveSMT7144269790757830415.smt2",0,3.12377903907075,2.828,3.001,1,0,0,
"QF_NIA_small\aproveSMT7145338241152838632.smt2",0,5.20633484162896,5.5,5.768,1,0,0,
"QF_NIA_small\aproveSMT7201733644041072759.smt2",,948.322756119674,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7278800282732675654.smt2",0,6.57898912058024,6.938,7.256,1,0,0,
"QF_NIA_small\aproveSMT7315824316795347455.smt2",0,0.721650777722029,0.688,0.888,1,0,0,
"QF_NIA_small\aproveSMT7334875128895402176.smt2",0,0.0429533508541393,0.047,0.184,1,0,0,
"QF_NIA_small\aproveSMT7377887083439038055.smt2",0,0.0286230297723293,0.031,0.16,1,0,0,
"QF_NIA_small\aproveSMT7425096829426664326.smt2",0,3.05759752516779,3.484,3.674,1,0,0,
"QF_NIA_small\aproveSMT743198230882528455.smt2",0,0.0518232263178756,0.063,0.226,1,0,0,
"QF_NIA_small\aproveSMT7440630011441673394.smt2",0,555.761220117276,588.969,612.631,0,0,1,
"QF_NIA_small\aproveSMT7608975121595496463.smt2",0,0.0601149425287356,0.063,0.173,1,0,0,
"QF_NIA_small\aproveSMT7610852511450248253.smt2",0,0.425814176245211,0.531,0.783,1,0,0,
"QF_NIA_small\aproveSMT778144120697107907.smt2",0,0.104100318471338,0.109,0.228,1,0,0,
"QF_NIA_small\aproveSMT7823144654332746343.smt2",0,0.869183285849953,0.875,1.072,0,1,0,
"QF_NIA_small\aproveSMT7861215804091976133.smt2",0,6.76064099959366,7.953,8.263,0,1,0,
"QF_NIA_small\aproveSMT7917963829768768087.smt2",0,9.43968697301855,10.703,11.186,0,1,0,
"QF_NIA_small\aproveSMT8012602079643276968.smt2",0,0.081244821872411,0.094,0.23,1,0,0,
"QF_NIA_small\aproveSMT8038578912200818680.smt2",0,0.0280699871189352,0.031,0.172,1,0,0,
"QF_NIA_small\aproveSMT8056030040600901039.smt2",0,1.44504707327057,1.688,1.862,1,0,0,
"QF_NIA_small\aproveSMT8120783453179243473.smt2",0,0.50540639364814,0.578,0.773,0,1,0,
"QF_NIA_small\aproveSMT8137047330849691949.smt2",0,9.33928571428572,9.969,10.478,0,1,0,
"QF_NIA_small\aproveSMT8204649684904954337.smt2",0,0.0290426477121279,0.031,0.155,1,0,0,
"QF_NIA_small\aproveSMT8205772230016192248.smt2",0,50.2203336678376,47.844,49.82,0,0,1,
"QF_NIA_small\aproveSMT8213728202959413718.smt2",0,2.08554870267971,2.344,2.526,1,0,0,
"QF_NIA_small\aproveSMT8264792885821091201.smt2",0,2.91794132397191,2.781,2.95,1,0,0,
"QF_NIA_small\aproveSMT8282187318664889653.smt2",0,0.128860052562418,0.141,0.254,1,0,0,
"QF_NIA_small\aproveSMT82980353335522103.smt2",0,4.06812326595323,4.906,5.228,1,0,0,
"QF_NIA_small\aproveSMT8328864454385468275.smt2",0,2.27092105263158,2.578,2.838,1,0,0,
"QF_NIA_small\aproveSMT8349063162874178644.smt2",0,0.931781609195402,0.969,1.145,1,0,0,
"QF_NIA_small\aproveSMT8366476055690990863.smt2",0,0.313098659003831,0.391,0.648,0,1,0,
"QF_NIA_small\aproveSMT8377786446909921993.smt2",0,4.67941607367099,5.344,5.615,0,1,0,
"QF_NIA_small\aproveSMT8384181922198476260.smt2",0,84.3578637295082,98.391,102.346,0,0,1,
"QF_NIA_small\aproveSMT8423039779088334472.smt2",0,2.16190594059406,2.609,2.78,0,1,0,
"QF_NIA_small\aproveSMT8524404391338204488.smt2",0,0.096545358649789,0.109,0.236,1,0,0,
"QF_NIA_small\aproveSMT8573084889555001775.smt2",0,8.0318637693272,9.188,9.597,0,1,0,
"QF_NIA_small\aproveSMT8666199152065483741.smt2",0,6.50697686757215,7.328,7.716,0,1,0,
"QF_NIA_small\aproveSMT8677323562739420602.smt2",0,0.0436998663101604,0.047,0.218,1,0,0,
"QF_NIA_small\aproveSMT8739079467798956217.smt2",0,1.37497289679098,1.516,1.731,0,1,0,
"QF_NIA_small\aproveSMT8739447481320129819.smt2",0,0.142367160278746,0.156,0.283,1,0,0,
"QF_NIA_small\aproveSMT8797788573757816721.smt2",0,0.0737201172755977,0.078,0.295,1,0,0,
"QF_NIA_small\aproveSMT8801446599485295192.smt2",0,1.20888077858881,1.188,1.394,1,0,0,
"QF_NIA_small\aproveSMT880649614033826505.smt2",0,1.21439628482972,1.313,1.485,1,0,0,
"QF_NIA_small\aproveSMT8813034472200507181.smt2",0,0.108647910731244,0.109,0.251,1,0,0,
"QF_NIA_small\aproveSMT8866413736567330792.smt2",0,0.0536960985626283,0.063,0.196,1,0,0,
"QF_NIA_small\aproveSMT8878736820157791946.smt2",0,0.151714135021097,0.172,0.249,1,0,0,
"QF_NIA_small\aproveSMT901847787721299507.smt2",0,0.0422683189655172,0.047,0.162,1,0,0,
"QF_NIA_small\aproveSMT902782301342505505.smt2",0,0.393825301204819,0.422,0.577,1,0,0,
"QF_NIA_small\aproveSMT9030607454323718032.smt2",0,5.19308364938896,5.891,6.15,1,0,0,
"QF_NIA_small\aproveSMT9054136929086877877.smt2",0,5.7857546201232,6.734,7.03,1,0,0,
"QF_NIA_small\aproveSMT9073350781778038452.smt2",0,7.50016483516484,8.156,8.498,0,1,0,
"QF_NIA_small\aproveSMT9118077011737449494.smt2",0,3.11505562552477,3.547,3.754,1,0,0,
"QF_NIA_small\aproveSMT9169917326916030775.smt2",0,4.05832981418919,4.594,4.841,0,1,0,
"QF_NIA_small\aproveSMT9190658207098859112.smt2",0,9.90530303030303,8.906,9.339,1,0,0,
"QF_NIA_small\aproveSMT9210831631031619938.smt2",0,17.6209256163811,20.156,21.113,1,0,0,
"QF_NIA_small\aproveSMT944940066259205664.smt2",0,0.069815249893208,0.078,0.199,1,0,0,
"QF_NIA_small\aproveSMT955385929993658388.smt2",0,1.20913861180382,1.391,1.619,0,1,0,
"QF_NIA_small\aproveSMT993796237976442048.smt2",0,5.86627598642342,6.609,6.955,0,1,0,
"QF_NIA_small\b.04_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,0.909151690201112,1.016,1.192,0,1,0,
"QF_NIA_small\b.07-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.993443627450979,0.969,1.163,0,1,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,41.5509736842105,47.172,49.127,0,0,1,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.12852863525589,1.328,1.501,0,1,0,
"QF_NIA_small\flag-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2",0,1.23474309504468,1.453,1.656,0,1,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__p27480_terminationG_0.smt2",,903.671706263499,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__terminationS_8_0.smt2",0,13.0132241166804,15.141,15.825,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduce2.jar-obl-9__terminationS_1_0.smt2",0,7.36291421979866,8.391,8.758,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduceRec2.jar-obl-9__term_unfeasibility_1_0.smt2",0,6.79403837861147,7.531,7.91,0,1,0,
"QF_NIA_small\From_AProVE_2014__alternDivWidening_rec.jar-obl-8__p27568_terminationG_0.smt2",0,2.31513490725126,2.625,2.816,1,0,0,
"QF_NIA_small\From_AProVE_2014__alternKonv_rec.jar-obl-8__p27639_edge_closing_0.smt2",0,10.0094388819358,11.469,11.978,0,1,0,
"QF_NIA_small\From_AProVE_2014__AProVE12-cyclic-Visit.jar-obl-9__p27675_terminationG_0.smt2",0,0.534247311827957,0.594,0.75,1,0,0,
"QF_NIA_small\From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27764_terminationG_0.smt2",0,357.855923694779,425.938,443.06,0,0,1,
"QF_NIA_small\From_AProVE_2014__Choose.jar-obl-8__p27802_terminationG_0.smt2",0,6.4525974025974,7.125,7.402,0,1,0,
"QF_NIA_small\From_AProVE_2014__ChooseLife.jar-obl-8__p27825_terminationG_0.smt2",,926.894107221976,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__complxStruc_rec.jar-obl-8__terminationS_0_0.smt2",,884.192730346577,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Convert.jar-obl-9__p27975_edge_closing_0.smt2",,912.739965095986,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ConvertRec.jar-obl-9__p28041_edge_closing_0.smt2",0,585.451360073767,607,631.699,0,0,1,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10__p28177_edge_closing_0.smt2",0,3.48093445057276,3.922,4.141,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__p28122_terminationG_0.smt2",,839.149618933012,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__terminationS_9_0.smt2",0,13.8914662400706,15.047,15.696,0,1,0,
"QF_NIA_small\From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0.smt2",0,79.9556781975421,83.969,87.365,1,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28249_terminationG_0.smt2",,930.604982206406,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28267_terminationG_0.smt2",,1008.67888138862,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28283_terminationG_0.smt2",,914.735461303017,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28299_terminationG_0.smt2",,903.671706263499,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28317_terminationG_0.smt2",,866.252587991718,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28333_terminationG_0.smt2",,891.730605285592,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28349_terminationG_0.smt2",0,16.1468373493976,18.578,19.38,0,0,1,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28367_terminationG_0.smt2",,853.181076672104,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28383_terminationG_0.smt2",,895.164741121095,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28410_terminationG_0.smt2",0,0.890212765957447,1,1.169,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__p28453_terminationG_0.smt2",0,214.371414363484,244.703,254.44,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_12_0.smt2",0,5.45976511526751,6,6.302,0,1,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_4_0.smt2",0,8.79040516473731,9.438,9.79,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28485_terminationG_0.smt2",0,37.6228774667279,39.188,40.806,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28519_terminationG_0.smt2",0,3.41135585970915,3.813,3.936,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28547_terminationG_0.smt2",,884.192730346577,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28566_edge_closing_0.smt2",,878.991596638655,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__p28667_terminationG_0.smt2",0,3.29990792894281,3.641,3.849,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_14_0.smt2",0,8.54968428938356,9.547,9.992,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_23_0.smt2",0,81.3052804295943,81.422,84.653,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28622_terminationG_0.smt2",0,212.353164780764,215.297,223.852,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28634_edge_closing_0.smt2",0,2.43670454545455,2.563,2.719,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28644_edge_closing_0.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__p28689_terminationG_0.smt2",0,669.269986234646,755.328,785.971,1,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_10_0.smt2",0,170.936063529922,188.422,195.909,0,1,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_4_0.smt2",0,235.382444168734,272.063,282.785,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et1-rec.jar-obl-8__p28758_terminationG_0.smt2",,869.131699210636,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Et3.jar-obl-9__p28807_terminationG_0.smt2",0,13.3275791204275,15.5,16.172,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et3-rec.jar-obl-8__p28848_terminationG_0.smt2",0,7.18391083765112,7.953,8.274,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28888_terminationG_0.smt2",0,5.15666082383874,5.625,5.911,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28936_terminationG_0.smt2",0,78.3945974576271,88.438,92.001,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4-rec.jar-obl-8__p28955_terminationG_0.smt2",0,2.95105291576674,3.266,3.452,1,0,0,
"QF_NIA_small\From_AProVE_2014__even_rec.jar-obl-8__p29058_terminationG_0.smt2",0,7.08419986865149,7.734,8.066,0,1,0,
"QF_NIA_small\From_AProVE_2014__EvenOdd.jar-obl-8__p29030_terminationG_0.smt2",0,6.56837698583083,7.313,7.647,0,1,0,
"QF_NIA_small\From_AProVE_2014__ex01_rec.jar-obl-8__p29091_terminationG_0.smt2",,893.253629376601,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29168_terminationG_0.smt2",,849.025974025974,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29187_terminationG_0.smt2",,887.568943572338,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__p29227_terminationG_0.smt2",0,50.17018728223,55.063,57.246,1,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__terminationS_4_0.smt2",0,666.63902607665,806.531,838.803,0,1,0,
"QF_NIA_small\From_AProVE_2014__Exc2.jar-obl-8__p29261_edge_closing_0.smt2",0,1.44396237864078,1.422,1.572,1,0,0,
"QF_NIA_small\From_AProVE_2014__FibSLR.jar-obl-8__p29342_terminationG_0.smt2",0,1.81674268137463,2.047,2.216,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29372_safety_0.smt2",0,4.15609668847097,4.859,5.122,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29393_safety_0.smt2",0,6.92038484368817,8.359,8.766,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29425_safety_0.smt2",0,1.85770998746344,2.125,3.586,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29448_safety_0.smt2",0,38.6294226694915,43.578,45.508,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29475_terminationG_0.smt2",,639.559767655151,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTree.jar-obl-9__p29513_terminationG_0.smt2",0,57.4071789536266,69.234,71.988,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29555_safety_0.smt2",0,2.44480888429752,2.828,2.977,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29573_safety_0.smt2",0,5.76278586278586,6.625,6.954,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29595_terminationG_0.smt2",0,719.180876068376,804.438,836.357,0,0,1,
"QF_NIA_small\From_AProVE_2014__FlattenTreeRec.jar-obl-9__p29631_edge_closing_0.smt2",,889.834113143343,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__flip_rec.jar-obl-8__p29677_terminationG_0.smt2",,824.921135646688,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29751_terminationG_0.smt2",,935.599284436494,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29767_edge_closing_0.smt2",0,6.67526340996169,8.328,8.75,1,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29778_edge_closing_0.smt2",,991.939307728781,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__terminationQ_2_0.smt2",0,225.389146959459,255.125,265.344,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4408_safety_0.smt2",0,0.145796164139161,0.156,0.262,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4423_safety_0.smt2",0,0.770736842105263,0.875,1.059,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4452_safety_0.smt2",0,7.05990296803653,7.391,7.742,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4467_safety_0.smt2",0,0.247412065894924,0.266,0.445,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4490_safety_0.smt2",0,7.21525377969762,7.984,8.376,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4509_safety_0.smt2",0,7.55450938757264,8.078,8.429,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreate.jar-obl-10__p4524_safety_0.smt2",0,1.49290452370596,1.641,1.83,1,0,0,
